id;content;contact_id;app_account_id;deal_id
2061;erat vestibulum sed;748;7;null
2062;donec odio justo sollicitudin ut suscipit;793;7;null
2063;ligula pellentesque ultrices phasellus;762;7;null
2064;commodo vulputate justo in blandit;739;7;null
2065;cubilia curae donec;798;7;null
2066;sed vel enim;737;7;null
2067;hac habitasse platea dictumst;782;7;null
2068;augue aliquam erat volutpat in;726;7;null
2069;purus eu magna;769;7;null
2070;convallis tortor;733;7;null
2071;imperdiet nullam orci pede venenatis non;777;7;null
2072;at vulputate;743;7;null
2073;posuere cubilia curae;720;7;null
2074;congue etiam justo etiam pretium;777;7;null
2075;pede posuere nonummy integer non;733;7;null
2076;sed vel enim sit;780;7;null
2077;gravida sem;724;7;null
2078;orci eget orci vehicula condimentum curabitur;740;7;null
2079;nec sem duis aliquam convallis nunc;743;7;null
2080;tincidunt ante vel ipsum praesent;775;7;null
2081;vel dapibus at diam nam;732;7;null
2082;ut rhoncus aliquet;722;7;null
2083;interdum in ante vestibulum;765;7;null
2084;sed vestibulum;773;7;null
2085;vulputate ut;795;7;null
2086;lacus curabitur at ipsum ac tellus;777;7;null
2087;nulla dapibus dolor vel;785;7;null
2088;quis lectus;707;7;null
2089;amet eleifend pede libero quis orci;760;7;null
2090;nullam varius nulla facilisi cras non;764;7;null
2091;id sapien in sapien iaculis;764;7;null
2092;parturient montes;796;7;null
2093;curae nulla dapibus dolor;759;7;null
2094;ut rhoncus aliquet;792;7;null
2095;ut ultrices vel;750;7;null
2096;in felis eu sapien cursus vestibulum;787;7;null
2097;integer pede justo lacinia eget;784;7;null
2098;iaculis justo in hac habitasse;755;7;null
2099;luctus ultricies eu;745;7;null
2100;curae donec pharetra magna vestibulum aliquet;751;7;null
2101;tristique est et tempus;711;7;null
2102;quis tortor;726;7;null
2103;a ipsum;766;7;null
2104;morbi ut odio;763;7;null
2105;molestie nibh in lectus pellentesque;794;7;null
2106;sem sed sagittis nam congue risus;721;7;null
2107;quisque arcu libero rutrum;776;7;null
2108;amet nunc viverra dapibus nulla;733;7;null
2109;sagittis nam;710;7;null
2110;ac est lacinia nisi;725;7;null
2111;consequat in consequat;782;7;null
2112;vel est donec odio;763;7;null
2113;id ligula;713;7;null
2114;vel ipsum praesent;767;7;null
2115;id massa id nisl;718;7;null
2116;imperdiet et;710;7;null
2117;sit amet consectetuer adipiscing elit;760;7;null
2118;tincidunt ante vel ipsum praesent blandit;742;7;null
2119;sit amet consectetuer;788;7;null
2120;id justo;704;7;null
2121;pede libero quis;766;7;null
2122;quam sollicitudin vitae consectetuer eget rutrum;740;7;null
2123;venenatis tristique fusce;785;7;null
2124;pellentesque viverra pede ac diam;759;7;null
2125;dui proin leo odio porttitor;721;7;null
2126;ipsum primis;775;7;null
2127;praesent lectus vestibulum;748;7;null
2128;bibendum imperdiet nullam orci pede venenatis;772;7;null
2129;congue diam id ornare imperdiet;718;7;null
2130;quam pede lobortis ligula sit;788;7;null
2131;lacus at velit vivamus;770;7;null
2132;at velit;727;7;null
2133;odio odio elementum eu interdum;709;7;null
2134;ridiculus mus etiam;749;7;null
2135;eget massa tempor;788;7;null
2136;molestie sed justo pellentesque viverra;761;7;null
2137;eget elit sodales scelerisque;788;7;null
2138;pretium nisl ut volutpat sapien arcu;729;7;null
2139;vestibulum ante ipsum primis in faucibus;769;7;null
2140;molestie hendrerit at vulputate vitae nisl;711;7;null
2141;pede ullamcorper augue a suscipit;774;7;null
2142;et magnis dis parturient montes nascetur;711;7;null
2143;convallis eget eleifend luctus ultricies eu;762;7;null
2144;felis sed;755;7;null
2145;potenti cras in purus eu magna;710;7;null
2146;nisi nam;759;7;null
2147;fermentum justo;701;7;null
2148;condimentum curabitur in libero ut massa;717;7;null
2149;ut ultrices vel augue vestibulum;785;7;null
2150;habitasse platea dictumst;772;7;null
2151;quam turpis adipiscing lorem;759;7;null
2152;posuere felis sed lacus morbi;771;7;null
2153;maecenas ut massa;764;7;null
2154;posuere felis sed lacus morbi sem;737;7;null
2155;felis eu sapien cursus vestibulum;779;7;null
2156;sed magna at;784;7;null
2157;condimentum neque sapien placerat ante;711;7;null
2158;tortor id nulla ultrices aliquet maecenas;758;7;null
2159;ultrices phasellus id sapien in sapien;711;7;null
2160;maecenas pulvinar lobortis est phasellus sit;773;7;null
2161;vel accumsan tellus;727;7;null
2162;dis parturient;722;7;null
2163;sapien iaculis congue vivamus metus arcu;785;7;null
2164;non mi;724;7;null
2165;lorem ipsum dolor sit amet consectetuer;720;7;null
2166;placerat ante nulla justo aliquam;744;7;null
2167;posuere nonummy integer non;768;7;null
2168;etiam faucibus cursus urna ut tellus;790;7;null
2169;nulla justo aliquam quis;726;7;null
2170;ultrices posuere;780;7;null
2171;primis in faucibus orci luctus et;733;7;null
2172;sit amet;709;7;null
2173;nec euismod scelerisque quam turpis adipiscing;773;7;null
2174;duis ac nibh fusce lacus;777;7;null
2175;rutrum nulla nunc purus phasellus in;710;7;null
2176;et ultrices posuere cubilia curae duis;736;7;null
2177;ac est lacinia nisi venenatis tristique;705;7;null
2178;ut massa volutpat convallis;799;7;null
2179;in hac habitasse platea;725;7;null
2180;aliquam non mauris morbi;755;7;null
2181;interdum venenatis turpis enim;759;7;null
2182;sapien sapien;746;7;null
2183;ultrices enim lorem;772;7;null
2184;sit amet;760;7;null
2185;pellentesque viverra pede;773;7;null
2186;eget massa tempor;765;7;null
2187;rhoncus sed vestibulum sit amet;713;7;null
2188;lobortis ligula sit amet eleifend;762;7;null
2189;in consequat ut;741;7;null
2190;quisque erat eros viverra;747;7;null
2191;magnis dis parturient montes;721;7;null
2192;velit id pretium;741;7;null
2193;libero ut;786;7;null
2194;nisi venenatis tristique fusce congue;796;7;null
2195;morbi ut odio cras;756;7;null
2196;cursus urna ut;705;7;null
2197;justo eu massa donec;779;7;null
2198;sem mauris;761;7;null
2199;non pretium quis;757;7;null
2200;diam vitae quam suspendisse potenti;749;7;null
2201;turpis nec euismod scelerisque quam turpis;740;7;null
2202;eget elit;700;7;null
2203;vulputate luctus cum sociis natoque;776;7;null
2204;odio cras mi pede malesuada;750;7;null
2205;sed sagittis;750;7;null
2206;congue diam;724;7;null
2207;dui vel sem;712;7;null
2208;diam in magna;767;7;null
2209;magna bibendum imperdiet nullam;760;7;null
2210;lacus curabitur at;736;7;null
2211;velit nec nisi vulputate nonummy;707;7;null
2212;platea dictumst aliquam augue quam;724;7;null
2213;pede posuere nonummy integer non;792;7;null
2214;lectus pellentesque eget nunc donec quis;769;7;null
2215;mauris vulputate elementum nullam varius;721;7;null
2216;lectus pellentesque at nulla suspendisse;795;7;null
2217;eu massa;706;7;null
2218;justo aliquam;781;7;null
2219;in sapien iaculis congue;751;7;null
2220;consequat ut nulla sed accumsan felis;747;7;null
2221;varius ut blandit;763;7;null
2222;nunc purus;767;7;null
2223;eleifend donec ut dolor morbi;771;7;null
2224;aliquam convallis nunc;784;7;null
2225;hac habitasse platea;745;7;null
2226;molestie lorem quisque ut;787;7;null
2227;duis at;727;7;null
2228;phasellus sit amet erat nulla tempus;734;7;null
2229;penatibus et magnis dis parturient montes;718;7;null
2230;lobortis convallis tortor;707;7;null
2231;faucibus orci luctus et ultrices;716;7;null
2232;lectus pellentesque at nulla suspendisse;732;7;null
2233;morbi vestibulum velit id pretium;795;7;null
2234;odio porttitor id consequat in;739;7;null
2235;nulla mollis molestie lorem quisque;743;7;null
2236;sed accumsan felis ut at;703;7;null
2237;vel est donec odio justo sollicitudin;721;7;null
2238;non mattis pulvinar nulla;724;7;null
2239;tristique est et tempus semper;786;7;null
2240;primis in faucibus orci luctus et;776;7;null
2241;dolor sit amet consectetuer adipiscing;725;7;null
2242;et tempus semper est quam pharetra;712;7;null
2243;venenatis lacinia aenean sit amet;789;7;null
2244;dapibus at diam nam;735;7;null
2245;est congue elementum in hac;717;7;null
2246;pede justo lacinia eget tincidunt eget;748;7;null
2247;sit amet eros suspendisse;761;7;null
2248;adipiscing molestie hendrerit;756;7;null
2249;pellentesque volutpat dui;774;7;null
2250;porttitor lacus at turpis donec;700;7;null
2251;lacus at;743;7;null
2252;vestibulum ante ipsum primis;766;7;null
2253;venenatis non sodales sed tincidunt;718;7;null
2254;lorem ipsum;756;7;null
2255;quis lectus suspendisse potenti in;749;7;null
2256;porttitor lorem;735;7;null
2257;amet nunc;767;7;null
2258;quisque erat eros viverra eget;781;7;null
2259;auctor sed;705;7;null
2260;nisl nunc rhoncus;719;7;null
2261;curae donec;789;7;null
2262;mauris sit amet eros suspendisse accumsan;723;7;null
2263;eu est congue elementum in;757;7;null
2264;duis ac nibh fusce lacus purus;743;7;null
2265;amet justo;785;7;null
2266;in tempor turpis;799;7;null
2267;consequat metus sapien ut nunc;747;7;null
2268;rutrum neque;725;7;null
2269;nulla neque libero convallis;791;7;null
2270;tempus vivamus in felis eu;791;7;null
2271;ac enim in tempor;713;7;null
2272;bibendum morbi;739;7;null
2273;sit amet;716;7;null
2274;nulla justo aliquam;797;7;null
2275;quis turpis;794;7;null
2276;aenean auctor gravida sem praesent;727;7;null
2277;integer ac;787;7;null
2278;quam suspendisse potenti nullam porttitor lacus;735;7;null
2279;eu sapien cursus;738;7;null
2280;imperdiet nullam orci pede venenatis;762;7;null
2281;consectetuer eget rutrum at;735;7;null
2282;nec nisi;752;7;null
2283;odio elementum eu interdum eu;787;7;null
2284;odio odio elementum eu;758;7;null
2285;dui vel nisl;790;7;null
2286;eros suspendisse accumsan tortor;759;7;null
2287;posuere cubilia curae duis faucibus accumsan;726;7;null
2288;et ultrices posuere cubilia curae;775;7;null
2289;in faucibus orci luctus et;768;7;null
2290;est quam pharetra;743;7;null
2291;enim leo rhoncus;742;7;null
2292;metus vitae ipsum;797;7;null
2293;dui vel nisl;793;7;null
2294;ut blandit non interdum in ante;732;7;null
2295;suspendisse ornare consequat lectus in est;701;7;null
2296;duis bibendum;726;7;null
2297;aliquam erat volutpat in;766;7;null
2298;placerat ante nulla justo aliquam;730;7;null
2299;cras mi;767;7;null
2300;bibendum felis;797;7;null
2301;leo maecenas pulvinar;789;7;null
2302;etiam faucibus cursus;763;7;null
2303;cursus id;722;7;null
2304;eget orci;712;7;null
2305;ante vivamus tortor;787;7;null
2306;quam a;795;7;null
2307;odio donec vitae nisi nam;724;7;null
2308;cubilia curae nulla;753;7;null
2309;nulla pede ullamcorper;740;7;null
2310;imperdiet nullam orci pede venenatis non;740;7;null
2311;orci luctus et ultrices posuere;777;7;null
2312;morbi vel lectus in quam fringilla;788;7;null
2313;sed interdum venenatis turpis;761;7;null
2314;morbi vel lectus in quam fringilla;762;7;null
2315;in hac habitasse platea;726;7;null
2316;eu mi;718;7;null
2317;turpis elementum ligula;757;7;null
2318;sit amet;703;7;null
2319;vestibulum ante;717;7;null
2320;morbi porttitor;757;7;null
2321;donec quis orci;738;7;null
2322;ut massa;754;7;null
2323;quis orci eget orci vehicula;786;7;null
2324;interdum mauris ullamcorper;754;7;null
2325;felis ut at dolor quis odio;700;7;null
2326;feugiat et eros vestibulum ac est;775;7;null
2327;a libero nam dui proin;747;7;null
2328;neque libero convallis eget;797;7;null
2329;diam nam tristique tortor eu;755;7;null
2330;justo lacinia eget;757;7;null
2331;eleifend pede libero quis;704;7;null
2332;id pretium iaculis;761;7;null
2333;cubilia curae duis faucibus accumsan;768;7;null
2334;lacus morbi quis;790;7;null
2335;nisl venenatis lacinia aenean sit amet;724;7;null
2336;cum sociis natoque penatibus et magnis;780;7;null
2337;eu est congue elementum;714;7;null
2338;purus phasellus in felis;772;7;null
2339;eu massa donec dapibus;775;7;null
2340;justo maecenas rhoncus aliquam;718;7;null
2341;posuere cubilia curae duis faucibus;774;7;null
2342;accumsan tellus nisi eu orci;783;7;null
2343;vel augue vestibulum;777;7;null
2344;vestibulum sed magna;711;7;null
2345;et commodo;885;8;null
2346;consequat in consequat ut nulla sed;891;8;null
2347;ac est lacinia;811;8;null
2348;mauris viverra diam vitae quam suspendisse;831;8;null
2349;ipsum dolor sit;806;8;null
2350;sed augue aliquam;836;8;null
2351;cubilia curae duis faucibus accumsan odio;837;8;null
2352;augue quam sollicitudin vitae;813;8;null
2353;diam in magna bibendum imperdiet nullam;839;8;null
2354;convallis duis consequat dui nec nisi;867;8;null
2355;eros viverra eget;855;8;null
2356;mauris vulputate elementum;843;8;null
2357;lobortis vel dapibus at diam;833;8;null
2358;sollicitudin vitae consectetuer;877;8;null
2359;pulvinar sed nisl nunc;899;8;null
2360;euismod scelerisque quam turpis;810;8;null
2361;praesent blandit nam nulla;809;8;null
2362;vulputate nonummy;895;8;null
2363;pede justo lacinia eget tincidunt;842;8;null
2364;lacus curabitur at ipsum;888;8;null
2365;lobortis convallis tortor risus;873;8;null
2366;dui maecenas tristique;855;8;null
2367;congue eget semper rutrum;891;8;null
2368;non ligula;831;8;null
2369;erat id mauris;890;8;null
2370;cubilia curae;870;8;null
2371;nisi vulputate nonummy maecenas;899;8;null
2372;donec odio justo;858;8;null
2373;magnis dis parturient montes nascetur;865;8;null
2374;nulla suspendisse potenti cras in purus;858;8;null
2375;quis libero;856;8;null
2376;rhoncus mauris enim leo rhoncus sed;811;8;null
2377;metus arcu;829;8;null
2378;consequat metus;868;8;null
2379;vestibulum quam sapien varius;840;8;null
2380;non sodales;880;8;null
2381;luctus et ultrices;878;8;null
2382;vulputate ut ultrices;864;8;null
2383;sapien a;872;8;null
2384;suspendisse potenti in eleifend;826;8;null
2385;accumsan tortor quis turpis sed ante;857;8;null
2386;fusce posuere;838;8;null
2387;vitae nisi;872;8;null
2388;non velit;890;8;null
2389;donec ut mauris eget massa tempor;870;8;null
2390;sit amet eleifend pede libero quis;882;8;null
2391;nam dui proin leo odio porttitor;828;8;null
2392;diam id ornare imperdiet sapien urna;801;8;null
2393;est risus;867;8;null
2394;metus aenean fermentum donec ut;823;8;null
2395;sit amet turpis elementum ligula;868;8;null
2396;sapien arcu sed augue aliquam;889;8;null
2397;diam in magna;854;8;null
2398;cubilia curae nulla dapibus dolor;812;8;null
2399;dis parturient;887;8;null
2400;mattis pulvinar;819;8;null
2401;erat id mauris vulputate;841;8;null
2402;rutrum nulla tellus in sagittis dui;875;8;null
2403;non velit;855;8;null
2404;egestas metus aenean;881;8;null
2405;phasellus id sapien in sapien iaculis;868;8;null
2406;nonummy maecenas tincidunt lacus at;829;8;null
2407;amet erat nulla tempus;853;8;null
2408;nonummy integer non velit donec diam;872;8;null
2409;et magnis dis;857;8;null
2410;eget elit sodales scelerisque mauris sit;843;8;null
2411;vivamus in felis eu sapien;827;8;null
2412;non ligula pellentesque ultrices phasellus;867;8;null
2413;nunc proin at;848;8;null
2414;nulla dapibus dolor;853;8;null
2415;elementum eu;800;8;null
2416;quam sollicitudin vitae consectetuer eget rutrum;879;8;null
2417;id sapien;877;8;null
2418;ridiculus mus etiam vel augue vestibulum;833;8;null
2419;donec diam neque vestibulum eget vulputate;878;8;null
2420;elit proin interdum mauris non ligula;840;8;null
2421;neque aenean auctor gravida sem praesent;806;8;null
2422;neque vestibulum eget;828;8;null
2423;duis consequat;893;8;null
2424;mauris vulputate elementum nullam;870;8;null
2425;tincidunt nulla;835;8;null
2426;venenatis tristique fusce congue diam id;821;8;null
2427;commodo placerat praesent blandit;820;8;null
2428;turpis donec;883;8;null
2429;phasellus sit amet erat nulla tempus;848;8;null
2430;amet sem fusce consequat nulla nisl;850;8;null
2431;congue elementum;845;8;null
2432;posuere cubilia;829;8;null
2433;quis augue;805;8;null
2434;ridiculus mus vivamus vestibulum sagittis sapien;867;8;null
2435;in faucibus orci;838;8;null
2436;erat quisque erat;858;8;null
2437;phasellus sit amet erat;870;8;null
2438;ligula nec sem duis aliquam;813;8;null
2439;in porttitor pede justo;803;8;null
2440;vivamus tortor duis mattis;872;8;null
2441;integer ac;850;8;null
2442;pede malesuada in;837;8;null
2443;iaculis congue vivamus metus arcu adipiscing;870;8;null
2444;rhoncus aliquam lacus morbi quis;896;8;null
2445;pulvinar lobortis est phasellus sit;804;8;null
2446;donec diam neque;802;8;null
2447;quam pharetra magna;885;8;null
2448;feugiat et;870;8;null
2449;amet eros;866;8;null
2450;mauris vulputate elementum nullam varius nulla;846;8;null
2451;pede ullamcorper;841;8;null
2452;fermentum donec ut mauris;898;8;null
2453;lobortis vel dapibus at;871;8;null
2454;rhoncus dui;878;8;null
2455;magna vulputate;890;8;null
2456;amet nulla quisque arcu;869;8;null
2457;condimentum id luctus nec;837;8;null
2458;natoque penatibus et magnis dis;823;8;null
2459;posuere cubilia;853;8;null
2460;convallis tortor risus dapibus;826;8;null
2461;tortor id nulla;879;8;null
2462;interdum venenatis turpis;803;8;null
2463;quis orci eget orci;808;8;null
2464;non pretium;817;8;null
2465;sagittis sapien cum sociis natoque;849;8;null
2466;ut ultrices vel augue vestibulum;889;8;null
2467;ipsum dolor sit amet consectetuer;840;8;null
2468;amet eleifend;817;8;null
2469;aliquam sit amet diam in;876;8;null
2470;donec ut mauris eget massa;831;8;null
2471;quisque arcu libero;892;8;null
2472;lacinia erat vestibulum;827;8;null
2473;pede venenatis non sodales sed tincidunt;840;8;null
2474;ut mauris eget;879;8;null
2475;nisl nunc nisl duis bibendum felis;843;8;null
2476;eu mi;874;8;null
2477;ullamcorper purus sit amet nulla quisque;873;8;null
2478;eu mi nulla ac enim;842;8;null
2479;adipiscing elit proin risus praesent lectus;819;8;null
2480;eleifend luctus;848;8;null
2481;tellus nulla ut erat id;812;8;null
2482;nec nisi vulputate nonummy maecenas;839;8;null
2483;velit vivamus vel nulla;858;8;null
2484;gravida sem praesent id;807;8;null
2485;amet consectetuer adipiscing elit proin;836;8;null
2486;integer non velit donec diam neque;878;8;null
2487;tempus sit amet sem fusce consequat;828;8;null
2488;vel enim;831;8;null
2489;lorem ipsum dolor sit;873;8;null
2490;amet nunc;873;8;null
2491;nibh fusce lacus purus aliquet;891;8;null
2492;est donec odio justo;834;8;null
2493;at ipsum;884;8;null
2494;lorem id ligula;835;8;null
2495;nibh in lectus pellentesque at nulla;878;8;null
2496;elementum eu interdum eu;813;8;null
2497;blandit non interdum in ante vestibulum;817;8;null
2498;ultrices mattis odio;814;8;null
2499;tincidunt nulla;858;8;null
2500;cursus vestibulum proin;889;8;null
2501;sollicitudin mi sit amet;823;8;null
2502;enim in tempor turpis nec euismod;867;8;null
2503;ac enim in tempor turpis;856;8;null
2504;sapien in sapien iaculis congue vivamus;871;8;null
2505;id justo sit amet sapien;870;8;null
2506;vestibulum ante ipsum primis in;821;8;null
2507;quis orci nullam;809;8;null
2508;tristique in tempus sit;822;8;null
2509;nibh quisque;890;8;null
2510;sit amet justo morbi ut;865;8;null
2511;nisl ut volutpat sapien arcu sed;860;8;null
2512;curabitur in libero ut;836;8;null
2513;mi sit amet lobortis;868;8;null
2514;in consequat;843;8;null
2515;rutrum neque;891;8;null
2516;nullam orci pede;859;8;null
2517;nisi vulputate nonummy maecenas;893;8;null
2518;vestibulum ante ipsum primis in faucibus;802;8;null
2519;lectus pellentesque;861;8;null
2520;purus phasellus in;866;8;null
2521;eros vestibulum ac est;845;8;null
2522;interdum mauris ullamcorper purus sit amet;887;8;null
2523;eleifend quam a;882;8;null
2524;molestie lorem quisque ut;805;8;null
2525;praesent id massa id nisl;854;8;null
2526;ligula pellentesque ultrices phasellus;837;8;null
2527;erat eros;849;8;null
2528;amet sapien;825;8;null
2529;sollicitudin ut suscipit;894;8;null
2530;porttitor lacus at turpis;827;8;null
2531;ligula in lacus curabitur at ipsum;844;8;null
2532;ornare imperdiet sapien urna;804;8;null
2533;faucibus orci luctus et ultrices;880;8;null
2534;vestibulum rutrum rutrum neque aenean auctor;894;8;null
2535;donec diam neque vestibulum eget;805;8;null
2536;mauris enim;812;8;null
2537;nibh quisque id;863;8;null
2538;et ultrices;856;8;null
2539;ultrices erat tortor sollicitudin mi sit;826;8;null
2540;quis orci nullam molestie nibh in;860;8;null
2541;quis libero;875;8;null
2542;velit vivamus vel nulla eget;812;8;null
2543;rutrum nulla;845;8;null
2544;scelerisque quam;864;8;null
2545;nascetur ridiculus mus vivamus vestibulum;813;8;null
2546;quis odio;855;8;null
2547;ac neque duis bibendum;853;8;null
2548;sapien quis libero;883;8;null
2549;a pede;818;8;null
2550;curabitur in libero;897;8;null
2551;a suscipit nulla elit;846;8;null
2552;nulla suscipit ligula in;835;8;null
2553;turpis donec posuere metus;808;8;null
2554;curabitur gravida nisi at;831;8;null
2555;nibh in lectus pellentesque at;881;8;null
2556;nam ultrices libero non;879;8;null
2557;eget vulputate ut ultrices vel;809;8;null
2558;tempus vivamus in;832;8;null
2559;aliquet massa id lobortis;805;8;null
2560;dapibus duis at velit eu;803;8;null
2561;turpis sed ante;801;8;null
2562;morbi odio odio;874;8;null
2563;ante ipsum primis in;820;8;null
2564;ante ipsum primis in faucibus orci;806;8;null
2565;nulla sed vel enim sit amet;800;8;null
2566;adipiscing elit proin interdum;807;8;null
2567;tellus nulla ut erat;824;8;null
2568;aliquet pulvinar sed nisl nunc rhoncus;867;8;null
2569;nulla nisl nunc;813;8;null
2570;turpis eget elit sodales;836;8;null
2571;ullamcorper purus sit amet nulla;840;8;null
2572;primis in;851;8;null
2573;tortor eu pede;804;8;null
2574;pretium iaculis justo in hac;890;8;null
2575;donec vitae nisi nam;891;8;null
2576;sapien arcu sed augue aliquam;825;8;null
2577;ac neque duis;865;8;null
2578;non lectus;830;8;null
2579;ac leo pellentesque ultrices mattis;801;8;null
2580;vel augue vestibulum rutrum rutrum neque;834;8;null
2581;sapien ut nunc vestibulum ante;801;8;null
2582;lobortis vel dapibus;842;8;null
2583;in imperdiet et commodo;845;8;null
2584;justo eu massa;829;8;null
2585;sed sagittis nam congue;831;8;null
2586;sed lacus morbi sem mauris laoreet;858;8;null
2587;hac habitasse platea;847;8;null
2588;in porttitor pede;809;8;null
2589;ut erat id mauris;836;8;null
2590;mattis nibh ligula;807;8;null
2591;ipsum dolor sit amet;821;8;null
2592;imperdiet et commodo vulputate;865;8;null
2593;varius integer ac;865;8;null
2594;leo pellentesque ultrices mattis;834;8;null
2595;cras non velit nec;866;8;null
2596;dui nec nisi volutpat;866;8;null
2597;sollicitudin vitae consectetuer eget rutrum;827;8;null
2598;euismod scelerisque quam;867;8;null
2599;ac tellus;884;8;null
2600;dapibus at diam nam;865;8;null
2601;augue vestibulum rutrum rutrum neque aenean;826;8;null
2602;fusce lacus purus aliquet at;846;8;null
2603;posuere nonummy integer non velit;871;8;null
2604;eleifend pede libero quis orci;871;8;null
2605;in hac;851;8;null
2606;porta volutpat quam pede;812;8;null
2607;dui vel nisl duis ac nibh;877;8;null
2608;dolor sit amet consectetuer adipiscing;847;8;null
2609;maecenas ut massa quis augue;892;8;null
2610;quis odio consequat varius;835;8;null
2611;maecenas leo odio;862;8;null
2612;urna ut tellus nulla ut;877;8;null
2613;proin risus praesent lectus vestibulum quam;872;8;null
2614;proin leo odio porttitor;809;8;null
2615;nullam varius;859;8;null
2616;volutpat in congue etiam;821;8;null
2617;in porttitor pede justo eu;804;8;null
2618;ut odio;894;8;null
2619;cras non velit;881;8;null
2620;tempus sit amet;808;8;null
2621;lacinia erat vestibulum sed magna;896;8;null
2622;ut nulla;828;8;null
2623;vel pede morbi porttitor lorem;889;8;null
2624;in sagittis dui vel nisl;875;8;null
2625;donec ut mauris;817;8;null
2626;mi in porttitor pede;882;8;null
2627;amet nunc viverra dapibus nulla;880;8;null
2628;hendrerit at;805;8;null
2629;consequat lectus in est;818;8;null
2630;nunc purus phasellus in felis donec;885;8;null
2631;pede ullamcorper augue a suscipit nulla;888;8;null
2632;in purus;837;8;null
2633;velit eu est congue elementum in;898;8;null
2634;libero convallis;814;8;null
2635;pede libero;818;8;null
2636;ornare consequat;820;8;null
2637;odio donec;812;8;null
2638;ac nibh fusce lacus purus;811;8;null
2639;magnis dis;825;8;null
2640;curabitur convallis duis;894;8;null
2641;ultrices erat tortor sollicitudin mi;864;8;null
2642;aliquam erat volutpat in congue;856;8;null
2643;lectus in est risus;819;8;null
2644;posuere metus vitae ipsum aliquam non;823;8;null
2645;etiam vel augue vestibulum;871;8;null
2646;nibh fusce lacus purus aliquet at;830;8;null
2647;neque aenean auctor;816;8;null
2648;phasellus sit amet;863;8;null
2649;tempus sit amet sem fusce;868;8;null
2650;duis mattis egestas metus aenean fermentum;815;8;null
2651;sapien ut nunc vestibulum ante;872;8;null
2652;hac habitasse platea dictumst;856;8;null
2653;est congue elementum in hac habitasse;845;8;null
2654;phasellus in felis;841;8;null
2655;phasellus id sapien in sapien;858;8;null
2656;sit amet;822;8;null
2657;nulla neque libero convallis eget eleifend;818;8;null
2658;porttitor lorem;827;8;null
2659;consequat morbi a;883;8;null
2660;nibh in lectus pellentesque at nulla;860;8;null
2661;nunc rhoncus dui vel sem;828;8;null
2662;felis sed interdum venenatis;879;8;null
2663;ante vel ipsum praesent blandit lacinia;848;8;null
2664;in tempus sit amet sem fusce;826;8;null
2665;in blandit ultrices enim lorem ipsum;836;8;null
2666;consectetuer adipiscing elit;829;8;null
2667;a nibh in quis justo maecenas;882;8;null
2668;sit amet consectetuer adipiscing elit;805;8;null
2669;nonummy integer non;882;8;null
2670;sed interdum venenatis turpis enim blandit;822;8;null
2671;nunc nisl;876;8;null
2672;sem praesent id massa;874;8;null
2673;vitae quam;881;8;null
2674;lobortis sapien sapien non mi;841;8;null
2675;in faucibus;879;8;null
2676;lorem id ligula;825;8;null
2677;donec ut mauris;895;8;null
2678;faucibus orci luctus et ultrices;864;8;null
2679;integer ac neque duis;839;8;null
2680;blandit non interdum in ante vestibulum;922;9;null
2681;convallis duis consequat;947;9;null
2682;nisl aenean lectus;981;9;null
2683;scelerisque mauris sit amet eros;919;9;null
2684;lobortis convallis tortor risus dapibus;950;9;null
2685;proin eu mi;980;9;null
2686;lorem id ligula;961;9;null
2687;viverra diam;990;9;null
2688;eget eros elementum pellentesque quisque porta;905;9;null
2689;amet cursus id;961;9;null
2690;nascetur ridiculus mus etiam;958;9;null
2691;tortor duis mattis egestas metus;989;9;null
2692;elit sodales;910;9;null
2693;semper porta volutpat quam pede;964;9;null
2694;mauris enim leo rhoncus;922;9;null
2695;vulputate luctus;941;9;null
2696;lacus morbi quis tortor id nulla;998;9;null
2697;ac neque duis bibendum morbi;921;9;null
2698;erat fermentum justo nec condimentum neque;952;9;null
2699;nisi volutpat;963;9;null
2700;massa volutpat;901;9;null
2701;neque libero;913;9;null
2702;posuere nonummy;939;9;null
2703;non sodales sed tincidunt eu;921;9;null
2704;justo in hac habitasse platea;962;9;null
2705;eu magna vulputate luctus cum sociis;928;9;null
2706;maecenas leo odio condimentum id;974;9;null
2707;dolor quis;939;9;null
2708;imperdiet et commodo;982;9;null
2709;ultrices libero non mattis pulvinar nulla;958;9;null
2710;nonummy maecenas tincidunt;938;9;null
2711;donec quis orci;933;9;null
2712;orci luctus et ultrices;964;9;null
2713;volutpat convallis;903;9;null
2714;aliquam lacus morbi quis;973;9;null
2715;quis orci nullam molestie nibh in;908;9;null
2716;turpis elementum ligula vehicula;940;9;null
2717;neque sapien placerat ante nulla justo;988;9;null
2718;nisi volutpat eleifend;929;9;null
2719;odio porttitor id consequat in;901;9;null
2720;ante ipsum primis in faucibus orci;964;9;null
2721;volutpat in congue etiam justo;911;9;null
2722;aliquam non mauris morbi non;901;9;null
2723;eleifend quam a;909;9;null
2724;nulla suspendisse potenti cras in purus;924;9;null
2725;nulla mollis;981;9;null
2726;at diam nam;940;9;null
2727;convallis duis consequat dui nec nisi;974;9;null
2728;pede lobortis ligula sit;987;9;null
2729;venenatis non sodales sed tincidunt eu;972;9;null
2730;sagittis nam congue risus semper porta;944;9;null
2731;lorem vitae mattis nibh ligula;966;9;null
2732;fringilla rhoncus mauris enim leo rhoncus;999;9;null
