id;title;memo;start;end;type_id;deal_id;contact_id;app_account_id;agent_id;done
510;platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque;pede libero quis orci nullam molestie;2018-01-04T00:00:00;2018-01-06T00:00:00;5;940;979;9;91;FALSE
511;erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu;volutpat sapien arcu;2018-01-01T00:00:00;2018-01-08T00:00:00;5;485;400;4;40;FALSE
512;vulputate nonummy maecenas tincidunt lacus at velit vivamus vel;molestie lorem quisque ut;2018-01-03T00:00:00;2018-01-06T00:00:00;4;658;643;6;63;FALSE
513;sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere;est risus auctor sed;2018-01-02T00:00:00;2018-01-08T00:00:00;5;715;704;7;71;FALSE
514;in congue etiam justo;libero non mattis pulvinar nulla;2018-01-02T00:00:00;2018-01-08T00:00:00;5;861;815;8;80;FALSE
515;non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel;id ornare imperdiet sapien;2018-01-04T00:00:00;2018-01-06T00:00:00;5;392;347;3;30;FALSE
516;phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor;nec condimentum neque sapien;2018-01-01T00:00:00;2018-01-06T00:00:00;5;792;775;7;74;FALSE
517;nunc rhoncus dui vel sem sed sagittis nam congue risus;scelerisque mauris sit amet;2018-01-03T00:00:00;2018-01-10T00:00:00;5;554;544;5;53;FALSE
518;magna at nunc commodo;odio elementum eu interdum eu;2018-01-01T00:00:00;2018-01-09T00:00:00;5;349;388;3;34;FALSE
519;orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu;placerat ante nulla justo aliquam quis;2018-01-01T00:00:00;2018-01-11T00:00:00;5;153;120;1;13;FALSE
520;vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia;turpis adipiscing lorem vitae mattis nibh;2018-01-01T00:00:00;2018-01-11T00:00:00;5;123;113;1;10;FALSE
521;amet justo morbi ut;nulla ut erat id;2018-01-02T00:00:00;2018-01-11T00:00:00;5;660;606;6;62;FALSE
522;augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl;porttitor pede justo eu massa;2018-01-01T00:00:00;2018-01-11T00:00:00;5;428;481;4;40;FALSE
523;congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu;ipsum aliquam non mauris morbi;2018-01-04T00:00:00;2018-01-11T00:00:00;4;940;952;9;93;FALSE
524;adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus;duis bibendum felis;2018-01-03T00:00:00;2018-01-06T00:00:00;5;452;421;4;43;FALSE
525;ut suscipit a feugiat et eros vestibulum ac est lacinia nisi;aliquam sit amet diam in magna;2018-01-02T00:00:00;2018-01-08T00:00:00;4;645;618;6;61;FALSE
526;interdum venenatis turpis enim blandit mi in;morbi porttitor;2018-01-02T00:00:00;2018-01-11T00:00:00;4;353;352;3;32;FALSE
527;porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non;erat id mauris vulputate elementum;2018-01-03T00:00:00;2018-01-11T00:00:00;5;458;423;4;42;FALSE
528;mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa;turpis adipiscing lorem;2018-01-02T00:00:00;2018-01-08T00:00:00;4;450;464;4;41;FALSE
529;dolor morbi vel lectus in quam fringilla rhoncus mauris enim;turpis integer aliquet;2018-01-02T00:00:00;2018-01-10T00:00:00;5;121;141;1;12;FALSE
530;parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum;in magna bibendum imperdiet nullam orci;2018-01-04T00:00:00;2018-01-10T00:00:00;5;684;624;6;63;FALSE
531;tristique est et tempus semper est quam pharetra;mauris ullamcorper purus;2018-01-03T00:00:00;2018-01-08T00:00:00;5;508;553;5;50;FALSE
532;lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed;pede justo eu massa donec;2018-01-01T00:00:00;2018-01-10T00:00:00;3;293;286;2;21;FALSE
533;dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis;orci luctus et ultrices;2018-01-02T00:00:00;2018-01-06T00:00:00;5;949;925;9;93;FALSE
534;odio curabitur convallis duis consequat dui nec nisi volutpat eleifend;lobortis est phasellus sit;2018-01-01T00:00:00;2018-01-09T00:00:00;2;147;156;1;11;FALSE
535;et ultrices posuere cubilia curae nulla dapibus dolor;interdum in ante vestibulum ante ipsum;2018-01-04T00:00:00;2018-01-06T00:00:00;4;792;754;7;74;FALSE
536;in faucibus orci luctus et ultrices posuere;odio justo sollicitudin ut;2018-01-03T00:00:00;2018-01-11T00:00:00;5;157;121;1;10;FALSE
537;quisque arcu libero rutrum ac lobortis vel dapibus at diam nam;mauris enim leo rhoncus sed;2018-01-04T00:00:00;2018-01-08T00:00:00;4;678;674;6;61;FALSE
538;ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices;id nisl venenatis lacinia aenean;2018-01-03T00:00:00;2018-01-11T00:00:00;4;466;421;4;40;FALSE
539;condimentum neque sapien placerat ante nulla justo aliquam;tincidunt ante vel ipsum;2018-01-03T00:00:00;2018-01-08T00:00:00;5;232;260;2;20;FALSE
540;lobortis convallis tortor risus dapibus augue vel accumsan;odio consequat;2018-01-03T00:00:00;2018-01-07T00:00:00;4;396;348;3;31;FALSE
541;vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc;est phasellus sit amet erat nulla;2018-01-03T00:00:00;2018-01-09T00:00:00;4;821;879;8;84;FALSE
542;imperdiet nullam orci pede venenatis;ac leo;2018-01-01T00:00:00;2018-01-08T00:00:00;5;217;290;2;23;FALSE
543;maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut;nulla integer pede justo;2018-01-03T00:00:00;2018-01-10T00:00:00;3;459;482;4;43;FALSE
544;sem duis aliquam convallis nunc;nulla ut erat id;2018-01-02T00:00:00;2018-01-08T00:00:00;5;681;650;6;61;FALSE
545;orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula;iaculis diam erat;2018-01-02T00:00:00;2018-01-07T00:00:00;5;347;387;3;32;FALSE
546;erat volutpat in congue etiam justo etiam;integer ac neque duis;2018-01-04T00:00:00;2018-01-06T00:00:00;5;219;283;2;23;FALSE
547;vulputate vitae nisl aenean lectus pellentesque eget nunc;vestibulum eget vulputate;2018-01-04T00:00:00;2018-01-10T00:00:00;5;537;580;5;52;FALSE
548;nisi volutpat eleifend donec ut dolor morbi vel lectus;enim sit amet nunc;2018-01-03T00:00:00;2018-01-06T00:00:00;3;552;576;5;54;FALSE
549;sed vestibulum sit amet cursus id turpis;penatibus et magnis;2018-01-03T00:00:00;2018-01-11T00:00:00;4;204;202;2;21;FALSE
550;nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut;mattis odio donec;2018-01-03T00:00:00;2018-01-10T00:00:00;2;127;163;1;14;FALSE
551;augue a suscipit nulla elit ac nulla sed vel;lacinia sapien quis libero;2018-01-02T00:00:00;2018-01-08T00:00:00;5;731;724;7;74;FALSE
552;vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci;in quis justo;2018-01-04T00:00:00;2018-01-08T00:00:00;5;567;562;5;53;FALSE
553;justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo;eget elit sodales scelerisque mauris sit;2018-01-03T00:00:00;2018-01-06T00:00:00;4;487;489;4;42;FALSE
554;ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit;vestibulum ante ipsum;2018-01-03T00:00:00;2018-01-06T00:00:00;1;502;524;5;53;FALSE
555;congue risus semper porta volutpat;sodales sed tincidunt eu felis;2018-01-02T00:00:00;2018-01-08T00:00:00;5;263;295;2;22;FALSE
556;augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac;metus aenean fermentum;2018-01-02T00:00:00;2018-01-08T00:00:00;4;834;863;8;82;FALSE
557;a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus;vivamus vestibulum sagittis sapien cum sociis;2018-01-03T00:00:00;2018-01-08T00:00:00;1;117;178;1;13;FALSE
558;eget eros elementum pellentesque quisque porta volutpat erat;lacus at;2018-01-02T00:00:00;2018-01-11T00:00:00;5;721;725;7;71;FALSE
559;fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis;lacus at turpis donec posuere metus;2018-01-01T00:00:00;2018-01-11T00:00:00;5;852;876;8;81;FALSE
560;sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod;massa id lobortis convallis tortor risus;2018-01-01T00:00:00;2018-01-06T00:00:00;1;448;459;4;44;FALSE
561;integer tincidunt ante vel;sit amet;2018-01-04T00:00:00;2018-01-07T00:00:00;5;239;270;2;22;FALSE
562;quis turpis eget elit sodales scelerisque;risus dapibus;2018-01-02T00:00:00;2018-01-06T00:00:00;4;350;323;3;34;FALSE
563;augue luctus tincidunt nulla mollis;sit amet;2018-01-01T00:00:00;2018-01-09T00:00:00;5;855;897;8;83;FALSE
564;sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia;donec quis orci eget orci;2018-01-02T00:00:00;2018-01-07T00:00:00;5;193;191;1;10;FALSE
565;felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar;cum sociis natoque;2018-01-03T00:00:00;2018-01-06T00:00:00;5;978;935;9;91;FALSE
566;quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum;tempus vivamus;2018-01-03T00:00:00;2018-01-11T00:00:00;4;312;358;3;31;FALSE
567;eu magna vulputate luctus cum;hendrerit at vulputate vitae;2018-01-04T00:00:00;2018-01-10T00:00:00;5;954;916;9;94;FALSE
568;varius integer ac leo pellentesque ultrices mattis;nullam porttitor lacus;2018-01-04T00:00:00;2018-01-09T00:00:00;3;199;126;1;10;FALSE
569;in hac habitasse platea dictumst etiam faucibus;platea dictumst aliquam augue quam sollicitudin;2018-01-02T00:00:00;2018-01-07T00:00:00;1;350;351;3;31;FALSE
570;nulla pede ullamcorper augue a suscipit nulla;justo sit amet sapien dignissim;2018-01-04T00:00:00;2018-01-08T00:00:00;3;538;553;5;52;FALSE
571;cras pellentesque volutpat dui maecenas tristique est;rutrum ac lobortis vel dapibus;2018-01-03T00:00:00;2018-01-10T00:00:00;5;322;310;3;32;FALSE
572;fusce consequat nulla nisl nunc;aliquet pulvinar sed;2018-01-01T00:00:00;2018-01-09T00:00:00;4;360;322;3;32;FALSE
573;rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed;velit donec diam neque vestibulum;2018-01-01T00:00:00;2018-01-10T00:00:00;3;223;232;2;24;FALSE
574;elementum in hac habitasse platea dictumst;adipiscing elit proin;2018-01-03T00:00:00;2018-01-06T00:00:00;5;498;422;4;40;FALSE
575;nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id;ipsum dolor sit amet consectetuer;2018-01-02T00:00:00;2018-01-10T00:00:00;5;104;145;1;12;FALSE
576;orci nullam molestie nibh in lectus pellentesque at;ut tellus nulla ut erat id;2018-01-01T00:00:00;2018-01-11T00:00:00;5;517;546;5;54;FALSE
577;molestie nibh in lectus pellentesque at nulla suspendisse;ut dolor;2018-01-01T00:00:00;2018-01-11T00:00:00;2;729;797;7;73;FALSE
578;aenean fermentum donec ut mauris eget massa;sem duis aliquam convallis nunc proin;2018-01-02T00:00:00;2018-01-10T00:00:00;5;370;302;3;34;FALSE
579;diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in;cursus vestibulum proin eu mi;2018-01-02T00:00:00;2018-01-06T00:00:00;5;570;535;5;51;FALSE
580;felis sed interdum venenatis turpis enim blandit mi in porttitor;at nibh in hac habitasse;2018-01-03T00:00:00;2018-01-08T00:00:00;5;829;801;8;82;FALSE
581;sed interdum venenatis turpis;ligula pellentesque;2018-01-03T00:00:00;2018-01-10T00:00:00;3;854;803;8;83;FALSE
582;nunc donec quis orci eget orci vehicula;nulla nisl nunc nisl duis bibendum;2018-01-02T00:00:00;2018-01-08T00:00:00;3;475;498;4;40;FALSE
583;ante vivamus tortor duis mattis egestas metus;justo aliquam quis turpis;2018-01-01T00:00:00;2018-01-08T00:00:00;2;598;591;5;50;FALSE
584;vitae ipsum aliquam non mauris morbi non lectus aliquam sit;mollis molestie lorem quisque ut erat;2018-01-01T00:00:00;2018-01-07T00:00:00;4;808;895;8;82;FALSE
585;sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit;vel enim sit;2018-01-04T00:00:00;2018-01-06T00:00:00;4;133;113;1;14;FALSE
586;integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in;odio curabitur convallis duis consequat;2018-01-01T00:00:00;2018-01-09T00:00:00;4;316;327;3;31;FALSE
587;ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet;platea dictumst etiam faucibus cursus urna;2018-01-03T00:00:00;2018-01-10T00:00:00;5;440;482;4;40;FALSE
588;eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien;lectus pellentesque at nulla;2018-01-04T00:00:00;2018-01-06T00:00:00;4;446;470;4;44;FALSE
589;nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam;at velit vivamus vel nulla;2018-01-03T00:00:00;2018-01-11T00:00:00;2;102;169;1;13;FALSE
590;semper porta volutpat quam pede lobortis ligula;elementum nullam varius nulla facilisi;2018-01-01T00:00:00;2018-01-07T00:00:00;5;590;539;5;50;FALSE
591;rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin;consequat in consequat ut nulla sed;2018-01-01T00:00:00;2018-01-09T00:00:00;3;688;667;6;61;FALSE
592;hac habitasse platea dictumst etiam;pharetra magna vestibulum aliquet ultrices erat;2018-01-03T00:00:00;2018-01-11T00:00:00;3;660;610;6;63;FALSE
593;vitae nisl aenean lectus pellentesque eget nunc donec;sed nisl;2018-01-02T00:00:00;2018-01-07T00:00:00;2;574;509;5;51;FALSE
594;dapibus nulla suscipit ligula in lacus;vel lectus in quam fringilla;2018-01-01T00:00:00;2018-01-07T00:00:00;5;295;222;2;22;FALSE
595;elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis;mauris sit amet eros suspendisse;2018-01-02T00:00:00;2018-01-11T00:00:00;4;913;976;9;91;FALSE
596;dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce;vestibulum sed magna;2018-01-04T00:00:00;2018-01-08T00:00:00;5;931;970;9;93;FALSE
597;tincidunt in leo maecenas pulvinar lobortis est phasellus;et eros;2018-01-02T00:00:00;2018-01-09T00:00:00;4;901;931;9;91;FALSE
598;leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis;velit eu est congue elementum;2018-01-04T00:00:00;2018-01-07T00:00:00;3;885;803;8;82;FALSE
599;nam nulla integer pede justo lacinia eget;amet cursus id turpis;2018-01-01T00:00:00;2018-01-07T00:00:00;5;623;681;6;63;FALSE
600;velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum;sapien in sapien iaculis congue;2018-01-01T00:00:00;2018-01-06T00:00:00;5;569;558;5;53;TRUE
601;dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in;eu mi nulla ac;2018-01-02T00:00:00;2018-01-09T00:00:00;3;684;631;6;62;TRUE
602;quis justo maecenas rhoncus aliquam lacus morbi quis;mauris morbi;2018-01-04T00:00:00;2018-01-07T00:00:00;5;458;467;4;42;TRUE
603;aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus;penatibus et magnis dis parturient montes;2018-01-01T00:00:00;2018-01-11T00:00:00;4;876;847;8;80;TRUE
604;amet diam in magna bibendum imperdiet nullam;pede ac diam cras;2018-01-01T00:00:00;2018-01-10T00:00:00;4;216;289;2;21;TRUE
605;id sapien in sapien iaculis congue;gravida nisi at;2018-01-01T00:00:00;2018-01-06T00:00:00;5;148;181;1;12;TRUE
606;viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis;accumsan tellus nisi eu;2018-01-04T00:00:00;2018-01-08T00:00:00;5;384;397;3;34;TRUE
607;luctus et ultrices posuere cubilia;quis orci nullam;2018-01-04T00:00:00;2018-01-09T00:00:00;5;314;338;3;30;TRUE
608;nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean;natoque penatibus;2018-01-03T00:00:00;2018-01-06T00:00:00;5;804;825;8;80;TRUE
609;sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi;sit amet sapien dignissim;2018-01-04T00:00:00;2018-01-11T00:00:00;5;102;198;1;14;TRUE
610;sed tincidunt eu felis;dapibus dolor vel est donec;2018-01-04T00:00:00;2018-01-09T00:00:00;4;766;779;7;74;TRUE
611;ante ipsum primis in;massa id lobortis convallis tortor;2018-01-03T00:00:00;2018-01-08T00:00:00;2;887;844;8;81;TRUE
612;montes nascetur ridiculus mus vivamus vestibulum sagittis sapien;donec vitae nisi;2018-01-04T00:00:00;2018-01-07T00:00:00;1;509;576;5;51;TRUE
613;neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit;potenti in eleifend quam a;2018-01-03T00:00:00;2018-01-09T00:00:00;4;593;528;5;50;TRUE
614;blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent;vestibulum ante ipsum;2018-01-02T00:00:00;2018-01-09T00:00:00;1;982;982;9;94;TRUE
615;tortor sollicitudin mi sit amet;sit amet consectetuer adipiscing elit proin;2018-01-04T00:00:00;2018-01-11T00:00:00;3;912;988;9;90;TRUE
616;integer tincidunt ante vel ipsum praesent blandit lacinia;in faucibus orci luctus;2018-01-04T00:00:00;2018-01-07T00:00:00;1;353;389;3;32;TRUE
617;arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor;diam vitae quam;2018-01-01T00:00:00;2018-01-06T00:00:00;5;916;943;9;90;TRUE
618;interdum mauris non ligula pellentesque ultrices;consequat morbi;2018-01-04T00:00:00;2018-01-06T00:00:00;2;879;896;8;81;TRUE
619;vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo;at velit vivamus vel nulla eget;2018-01-01T00:00:00;2018-01-06T00:00:00;4;750;729;7;74;TRUE
620;urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras;vivamus in;2018-01-04T00:00:00;2018-01-08T00:00:00;5;739;772;7;72;TRUE
621;quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis;at feugiat;2018-01-01T00:00:00;2018-01-09T00:00:00;5;162;190;1;12;TRUE
622;amet lobortis sapien sapien non mi;ut nunc vestibulum ante;2018-01-01T00:00:00;2018-01-08T00:00:00;5;226;292;2;23;TRUE
623;lacus curabitur at ipsum ac tellus semper interdum mauris;ante ipsum;2018-01-01T00:00:00;2018-01-06T00:00:00;4;438;458;4;40;TRUE
624;vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl;vulputate ut ultrices vel;2018-01-04T00:00:00;2018-01-08T00:00:00;1;768;796;7;72;TRUE
625;in hac habitasse platea dictumst etiam faucibus cursus;pulvinar sed nisl nunc rhoncus dui;2018-01-03T00:00:00;2018-01-07T00:00:00;1;942;951;9;94;TRUE
626;nibh ligula nec sem duis aliquam convallis nunc proin at turpis;id massa id nisl venenatis;2018-01-03T00:00:00;2018-01-11T00:00:00;5;890;866;8;81;TRUE
627;eleifend donec ut dolor morbi;ultrices posuere cubilia curae;2018-01-03T00:00:00;2018-01-11T00:00:00;2;943;935;9;90;TRUE
628;est lacinia nisi venenatis tristique fusce;nulla sed;2018-01-01T00:00:00;2018-01-09T00:00:00;4;218;246;2;22;TRUE
629;erat vestibulum sed magna at nunc commodo placerat;ante ipsum primis in faucibus;2018-01-02T00:00:00;2018-01-11T00:00:00;5;133;100;1;13;TRUE
630;metus sapien ut nunc vestibulum;ultricies eu nibh quisque;2018-01-03T00:00:00;2018-01-08T00:00:00;5;726;734;7;70;TRUE
631;id nulla ultrices aliquet maecenas;pretium iaculis diam erat;2018-01-03T00:00:00;2018-01-09T00:00:00;4;154;197;1;13;TRUE
632;eu sapien cursus vestibulum proin eu mi nulla;sapien non mi integer;2018-01-03T00:00:00;2018-01-09T00:00:00;5;564;538;5;53;TRUE
633;donec vitae nisi nam ultrices libero non mattis pulvinar nulla;in est risus auctor;2018-01-02T00:00:00;2018-01-09T00:00:00;3;493;484;4;40;TRUE
634;tempor turpis nec euismod scelerisque;nulla integer pede justo;2018-01-04T00:00:00;2018-01-08T00:00:00;5;297;288;2;22;TRUE
635;sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl;vestibulum sagittis sapien cum;2018-01-02T00:00:00;2018-01-07T00:00:00;5;309;305;3;30;TRUE
636;eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla;ut mauris eget massa tempor convallis;2018-01-03T00:00:00;2018-01-10T00:00:00;5;227;299;2;24;TRUE
637;enim in tempor turpis nec euismod;morbi non;2018-01-03T00:00:00;2018-01-10T00:00:00;3;184;170;1;14;TRUE
638;eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat;faucibus cursus;2018-01-04T00:00:00;2018-01-06T00:00:00;5;197;142;1;13;TRUE
639;neque duis bibendum morbi;nulla elit ac nulla sed;2018-01-01T00:00:00;2018-01-07T00:00:00;5;366;381;3;32;TRUE
640;purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus;morbi quis tortor id nulla ultrices;2018-01-01T00:00:00;2018-01-09T00:00:00;5;452;434;4;42;TRUE
641;rutrum ac lobortis vel dapibus at;morbi a;2018-01-04T00:00:00;2018-01-11T00:00:00;1;324;327;3;34;TRUE
642;est et tempus semper est quam pharetra magna;duis mattis egestas metus;2018-01-04T00:00:00;2018-01-09T00:00:00;5;467;424;4;44;TRUE
643;sit amet eros suspendisse accumsan;sed magna;2018-01-03T00:00:00;2018-01-10T00:00:00;5;156;160;1;11;TRUE
644;faucibus accumsan odio curabitur convallis;ut odio cras mi pede malesuada;2018-01-03T00:00:00;2018-01-11T00:00:00;1;494;481;4;41;TRUE
645;sed accumsan felis ut at dolor quis odio;venenatis non sodales sed tincidunt;2018-01-03T00:00:00;2018-01-06T00:00:00;4;196;122;1;14;TRUE
646;diam id ornare imperdiet sapien urna pretium nisl ut;non mauris morbi non;2018-01-02T00:00:00;2018-01-11T00:00:00;5;444;458;4;42;TRUE
647;ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae;dapibus augue vel accumsan;2018-01-01T00:00:00;2018-01-06T00:00:00;5;378;342;3;30;TRUE
648;habitasse platea dictumst aliquam augue quam sollicitudin vitae;viverra eget congue eget semper rutrum;2018-01-01T00:00:00;2018-01-08T00:00:00;1;553;565;5;53;TRUE
649;porttitor lorem id ligula suspendisse ornare consequat;libero nam;2018-01-02T00:00:00;2018-01-10T00:00:00;5;698;640;6;63;TRUE
650;molestie nibh in lectus pellentesque at nulla;magna vestibulum aliquet ultrices erat tortor;2018-01-01T00:00:00;2018-01-11T00:00:00;4;295;256;2;21;TRUE
651;risus semper porta volutpat quam pede lobortis;feugiat et eros vestibulum;2018-01-01T00:00:00;2018-01-06T00:00:00;4;780;727;7;72;TRUE
652;cursus vestibulum proin eu mi nulla ac enim in tempor turpis;ut at dolor quis;2018-01-01T00:00:00;2018-01-06T00:00:00;2;658;697;6;60;TRUE
653;maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices;ipsum integer a nibh;2018-01-01T00:00:00;2018-01-10T00:00:00;2;937;942;9;91;TRUE
654;dolor morbi vel lectus in quam fringilla rhoncus mauris enim;non ligula pellentesque ultrices phasellus id;2018-01-02T00:00:00;2018-01-06T00:00:00;4;520;559;5;53;TRUE
655;mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere;quis orci nullam molestie;2018-01-02T00:00:00;2018-01-10T00:00:00;4;391;309;3;34;FALSE
656;mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh;magnis dis parturient montes;2018-01-01T00:00:00;2018-01-09T00:00:00;5;711;773;7;72;FALSE
657;natoque penatibus et magnis dis;sit amet diam in magna;2018-01-03T00:00:00;2018-01-09T00:00:00;4;508;563;5;52;FALSE
658;vestibulum quam sapien varius ut blandit non interdum in ante;condimentum id luctus nec molestie sed;2018-01-04T00:00:00;2018-01-11T00:00:00;1;404;420;4;44;FALSE
659;nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer;in faucibus;2018-01-01T00:00:00;2018-01-09T00:00:00;3;539;504;5;53;FALSE
660;lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat;ac nibh fusce lacus;2018-01-03T00:00:00;2018-01-09T00:00:00;3;824;848;8;83;FALSE
661;potenti in eleifend quam a odio in hac habitasse platea dictumst;est congue elementum;2018-01-02T00:00:00;2018-01-11T00:00:00;4;559;588;5;52;FALSE
662;lobortis est phasellus sit;venenatis turpis enim blandit mi in;2018-01-03T00:00:00;2018-01-07T00:00:00;5;975;960;9;90;FALSE
663;neque libero convallis eget eleifend luctus ultricies eu nibh;blandit lacinia erat vestibulum sed;2018-01-04T00:00:00;2018-01-11T00:00:00;4;778;766;7;73;FALSE
664;in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis;pulvinar lobortis est phasellus sit;2018-01-03T00:00:00;2018-01-10T00:00:00;5;111;123;1;10;FALSE
665;id nisl venenatis lacinia aenean sit amet justo morbi ut;blandit lacinia erat vestibulum sed magna;2018-01-04T00:00:00;2018-01-08T00:00:00;4;230;209;2;21;FALSE
666;sit amet justo morbi ut odio cras mi;nullam molestie;2018-01-01T00:00:00;2018-01-06T00:00:00;4;438;483;4;41;FALSE
667;diam id ornare imperdiet sapien urna pretium nisl;ullamcorper augue a;2018-01-01T00:00:00;2018-01-11T00:00:00;2;982;999;9;92;FALSE
668;et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus;ultrices enim;2018-01-01T00:00:00;2018-01-10T00:00:00;5;551;504;5;51;FALSE
669;suspendisse potenti nullam porttitor lacus;massa id lobortis convallis;2018-01-03T00:00:00;2018-01-07T00:00:00;1;903;971;9;90;FALSE
670;ipsum praesent blandit lacinia erat;dapibus augue vel accumsan tellus nisi;2018-01-02T00:00:00;2018-01-08T00:00:00;5;494;429;4;41;FALSE
671;quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus;duis consequat dui;2018-01-03T00:00:00;2018-01-09T00:00:00;5;278;240;2;24;FALSE
672;volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat;parturient montes nascetur ridiculus mus vivamus;2018-01-04T00:00:00;2018-01-09T00:00:00;5;622;641;6;62;FALSE
673;ante ipsum primis in;massa donec dapibus duis at;2018-01-03T00:00:00;2018-01-09T00:00:00;5;934;964;9;91;FALSE
674;quisque ut erat curabitur gravida nisi at nibh;rutrum nulla nunc purus phasellus in;2018-01-03T00:00:00;2018-01-09T00:00:00;5;757;728;7;70;FALSE
675;mattis pulvinar nulla pede ullamcorper augue a suscipit nulla;in purus eu;2018-01-02T00:00:00;2018-01-09T00:00:00;2;557;552;5;50;FALSE
676;at diam nam tristique;imperdiet sapien urna;2018-01-02T00:00:00;2018-01-11T00:00:00;4;999;929;9;93;FALSE
677;ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst;primis in faucibus orci;2018-01-03T00:00:00;2018-01-06T00:00:00;3;537;597;5;51;FALSE
